Plot	SubPlot	CensusYear	X	Y	BA	ID	Deltat	DeltaBA	BAlag	DeltaBADeltat
6	2	2007	(150,160]	(150,160]	1501.3085781858501	P6_C2_X(150,160]_Y(150,160]	2	10.345071300973132	1490.963506884877	5.172535650486566
6	2	2007	(160,170]	(160,170]	1571.338483091318	P6_C2_X(160,170]_Y(160,170]	2	25.900737043172285	1545.4377460481458	12.950368521586142
6	2	2007	(170,180]	(170,180]	1762.7603609500616	P6_C2_X(170,180]_Y(170,180]	2	-9.54929658551373	1772.3096575355753	-4.774648292756865
6	2	2007	(180,190]	(180,190]	1519.8342135617468	P6_C2_X(180,190]_Y(180,190]	2	-47.10986315520108	1566.9440767169478	-23.55493157760054
6	2	2007	(190,200]	(190,200]	1686.20683332286	P6_C2_X(190,200]_Y(190,200]	2	-13.369015219719131	1699.575848542579	-6.6845076098595655
6	2	2007	(200,210]	(200,210]	1714.2578920428064	P6_C2_X(200,210]_Y(200,210]	2	4.297183463481133	1709.9607085793252	2.1485917317405665
6	2	2007	(210,220]	(210,220]	1408.4416688917293	P6_C2_X(210,220]_Y(210,220]	2	10.345071300973359	1398.096597590756	5.1725356504866795
6	2	2007	(220,230]	(220,230]	1737.4945137342231	P6_C2_X(220,230]_Y(220,230]	2	-26.73803043943849	1764.2325441736616	-13.369015219719245
6	2	2007	(230,240]	(230,240]	1671.1269024649027	P6_C2_X(230,240]_Y(230,240]	2	12.732395447351564	1658.3945070175512	6.366197723675782
6	2	2007	(240,250]	(240,250]	2152.7695489967514	P6_C2_X(240,250]_Y(240,250]	2	24.987326065427624	2127.7822229313238	12.493663032713812
6	3	2007	(0,10]	(0,10]	1939.5592210331247	P6_C3_X(0,10]_Y(0,10]	2	9.23098669933006	1930.3282343337946	4.61549334966503
6	3	2007	(10,20]	(10,20]	1746.0888806611856	P6_C3_X(10,20]_Y(10,20]	2	-33.58169299238989	1779.6705736535755	-16.790846496194945
6	3	2007	(20,30]	(20,30]	2185.3963123305903	P6_C3_X(20,30]_Y(20,30]	2	21.96338214668185	2163.4329301839084	10.981691073340926
6	3	2007	(30,40]	(30,40]	1574.2413308577113	P6_C3_X(30,40]_Y(30,40]	2	-1.2334508089622886	1575.4747816666736	-0.6167254044811443
6	3	2007	(40,50]	(40,50]	1643.7124635173238	P6_C3_X(40,50]_Y(40,50]	2	-39.78873577297372	1683.5011992902976	-19.89436788648686
6	3	2007	(50,60]	(50,60]	1662.0407467637865	P6_C3_X(50,60]_Y(50,60]	2	-147.21832236000319	1809.2590691237897	-73.60916118000159
6	3	2007	(60,70]	(60,70]	1553.0339346907163	P6_C3_X(60,70]_Y(60,70]	2	-106.7929668146619	1659.8269015053781	-53.39648340733095
6	3	2007	(70,80]	(70,80]	1373.0296940537824	P6_C3_X(70,80]_Y(70,80]	2	-34.695777594033416	1407.7254716478158	-17.347888797016708
6	3	2007	(80,90]	(80,90]	1522.953650446348	P6_C3_X(80,90]_Y(80,90]	2	15.915494309189626	1507.0381561371585	7.957747154594813
6	3	2007	(90,100]	(90,100]	1518.338157096683	P6_C3_X(90,100]_Y(90,100]	2	-3.183098861837834	1521.521255958521	-1.591549430918917
6	3	2007	(100,110]	(100,110]	1817.8677599956304	P6_C3_X(100,110]_Y(100,110]	2	24.987326065427624	1792.8804339302028	12.493663032713812
6	3	2007	(110,120]	(110,120]	1456.9648279415862	P6_C3_X(110,120]_Y(110,120]	2	59.046483887093245	1397.918344054493	29.523241943546623
6	3	2007	(120,130]	(120,130]	866.9965524931007	P6_C3_X(120,130]_Y(120,130]	2	26.419720553254592	840.5768319398461	13.209860276627296
6	4	2007	(120,130]	(120,130]	1005.7987614624046	P6_C4_X(120,130]_Y(120,130]	2	10.185916357881297	995.6128451045233	5.092958178940648
6	4	2007	(130,140]	(130,140]	1115.6761510741874	P6_C4_X(130,140]_Y(130,140]	2	-22.759156862141026	1138.4353079363284	-11.379578431070513
6	4	2007	(140,150]	(140,150]	1408.839556249459	P6_C4_X(140,150]_Y(140,150]	2	36.76479185422795	1372.0747643952311	18.382395927113976
6	4	2007	(150,160]	(150,160]	1207.6677081813032	P6_C4_X(150,160]_Y(150,160]	2	-0.31830988618366973	1207.9860180674868	-0.15915494309183487
6	4	2007	(160,170]	(160,170]	1105.4822769691516	P6_C4_X(160,170]_Y(160,170]	2	13.209860276627296	1092.2724166925243	6.604930138313648
6	4	2007	(170,180]	(170,180]	1516.746607665764	P6_C4_X(170,180]_Y(170,180]	2	39.152116000606156	1477.5944916651579	19.576058000303078
6	4	2007	(180,190]	(180,190]	1473.4564631447686	P6_C4_X(180,190]_Y(180,190]	2	17.347888797016594	1456.108574347752	8.673944398508297
6	4	2007	(190,200]	(190,200]	1898.2410062570377	P6_C4_X(190,200]_Y(190,200]	2	18.143663512476223	1880.0973427445615	9.071831756238112
6	4	2007	(200,210]	(200,210]	1493.8282958605312	P6_C4_X(200,210]_Y(200,210]	2	-11.14084601643276	1504.969141876964	-5.57042300821638
6	4	2007	(210,220]	(210,220]	1419.5029374366159	P6_C4_X(210,220]_Y(210,220]	2	-53.635215821968814	1473.1381532585847	-26.817607910984407
6	4	2007	(220,230]	(220,230]	1199.7099610267082	P6_C4_X(220,230]_Y(220,230]	2	-72.0971892206287	1271.807150247337	-36.04859461031435
6	4	2007	(230,240]	(230,240]	1824.8705774916739	P6_C4_X(230,240]_Y(230,240]	2	-26.419720553254592	1851.2902980449285	-13.209860276627296
6	4	2007	(240,250]	(240,250]	1696.750848302698	P6_C4_X(240,250]_Y(240,250]	2	8.276057040778596	1688.4747912619193	4.138028520389298
11	1	2007	(0,10]	(0,10]	1793.5966311741163	P11_C1_X(0,10]_Y(0,10]	2	-14.363733614043667	1807.96036478816	-7.181866807021834
11	1	2007	(10,20]	(10,20]	1570.0635136015492	P11_C1_X(10,20]_Y(10,20]	2	-137.66902577448946	1707.7325393760386	-68.83451288724473
11	1	2007	(20,30]	(20,30]	1726.3934564535634	P11_C1_X(20,30]_Y(20,30]	2	-54.74930042361211	1781.1427568771755	-27.374650211806056
11	1	2007	(30,40]	(30,40]	2198.7621444514475	P11_C1_X(30,40]_Y(30,40]	2	7.798592211503092	2190.9635522399444	3.899296105751546
11	1	2007	(40,50]	(40,50]	1633.2480260090317	P11_C1_X(40,50]_Y(40,50]	2	35.65070725258465	1597.597318756447	17.825353626292326
11	1	2007	(50,60]	(50,60]	2445.4316161012835	P11_C1_X(50,60]_Y(50,60]	2	21.008452488129933	2424.4231636131535	10.504226244064967
11	1	2007	(60,70]	(60,70]	1578.1804156992357	P11_C1_X(60,70]_Y(60,70]	2	-164.08874632774427	1742.26916202698	-82.04437316387214
11	1	2007	(70,80]	(70,80]	1658.8321831110538	P11_C1_X(70,80]_Y(70,80]	2	-103.29155806664016	1762.123741177694	-51.64577903332008
11	1	2007	(80,90]	(80,90]	1793.6364199098894	P11_C1_X(80,90]_Y(80,90]	2	18.621128341751728	1775.0152915681376	9.310564170875864
11	1	2007	(90,100]	(90,100]	1999.3998880862464	P11_C1_X(90,100]_Y(90,100]	2	-16.07464925228146	2015.4745373385279	-8.03732462614073
11	1	2007	(100,110]	(100,110]	1814.9631822842032	P11_C1_X(100,110]_Y(100,110]	2	3.342253804929669	1811.6209284792735	1.6711269024648345
11	1	2007	(110,120]	(110,120]	1688.0609884098803	P11_C1_X(110,120]_Y(110,120]	2	10.373719190729616	1677.6872692191507	5.186859595364808
11	1	2007	(120,130]	(120,130]	867.3944398508305	P11_C1_X(120,130]_Y(120,130]	2	-3.0239439187459993	870.4183837695765	-1.5119719593729997
11	2	2007	(120,130]	(120,130]	813.6637310630066	P11_C2_X(120,130]_Y(120,130]	2	5.092958178940762	808.5707728840658	2.546479089470381
11	2	2007	(130,140]	(130,140]	2124.1614479759833	P11_C2_X(130,140]_Y(130,140]	2	-13.050705333535461	2137.2121533095187	-6.525352666767731
11	2	2007	(140,150]	(140,150]	1940.456854912163	P11_C2_X(140,150]_Y(140,150]	2	26.101410667070922	1914.355444245092	13.050705333535461
11	2	2007	(150,160]	(150,160]	1612.5578834070852	P11_C2_X(150,160]_Y(150,160]	2	13.369015219719358	1599.1888681873659	6.684507609859679
11	2	2007	(160,170]	(160,170]	1807.840998580841	P11_C2_X(160,170]_Y(160,170]	2	-13.846480048994863	1821.6874786298358	-6.9232400244974315
11	2	2007	(170,180]	(170,180]	1613.035348236361	P11_C2_X(170,180]_Y(170,180]	2	16.711269024649027	1596.324079211712	8.355634512324514
11	2	2007	(180,190]	(180,190]	1746.1286693969585	P11_C2_X(180,190]_Y(180,190]	2	-20.371832715762594	1766.500502112721	-10.185916357881297
11	2	2007	(190,200]	(190,200]	1565.4480202518841	P11_C2_X(190,200]_Y(190,200]	2	-52.486117132845266	1617.9341373847294	-26.243058566422633
11	2	2007	(200,210]	(200,210]	1516.1099878933965	P11_C2_X(200,210]_Y(200,210]	2	-78.62254188739644	1594.732529780793	-39.31127094369822
11	2	2007	(210,220]	(210,220]	1743.860711457899	P11_C2_X(210,220]_Y(210,220]	2	-95.65212079822913	1839.5128322561281	-47.82606039911457
11	2	2007	(220,230]	(220,230]	1869.1156516712208	P11_C2_X(220,230]_Y(220,230]	2	-13.528170162810966	1882.6438218340318	-6.764085081405483
11	2	2007	(230,240]	(230,240]	1805.2945194913707	P11_C2_X(230,240]_Y(230,240]	2	-15.676761894551646	1820.9712813859223	-7.838380947275823
11	2	2007	(240,250]	(240,250]	1521.8028377809142	P11_C2_X(240,250]_Y(240,250]	2	1.2977249205953285	1520.5051128603188	0.6488624602976643
11	3	2007	(0,10]	(0,10]	2007.142776067667	P11_C3_X(0,10]_Y(0,10]	2	-29.92112930127655	2037.0639053689436	-14.960564650638275
11	3	2007	(10,20]	(10,20]	1555.102948950911	P11_C3_X(10,20]_Y(10,20]	2	-33.90000287857356	1589.0029518294846	-16.95000143928678
11	3	2007	(20,30]	(20,30]	1630.124610250853	P11_C3_X(20,30]_Y(20,30]	2	-27.852115041081788	1657.9767252919348	-13.926057520540894
11	3	2007	(30,40]	(30,40]	1427.7789944773945	P11_C3_X(30,40]_Y(30,40]	2	-38.038031398963085	1465.8170258763575	-19.019015699481542
11	3	2007	(40,50]	(40,50]	1664.4423948550432	P11_C3_X(40,50]_Y(40,50]	2	-57.77324434235811	1722.2156391974013	-28.886622171179056
11	3	2007	(50,60]	(50,60]	1559.285540855366	P11_C3_X(50,60]_Y(50,60]	2	-71.18682294614291	1630.472363801509	-35.593411473071455
11	3	2007	(60,70]	(60,70]	1539.4739335392867	P11_C3_X(60,70]_Y(60,70]	2	-87.8535285867265	1627.3274621260132	-43.92676429336325
11	3	2007	(70,80]	(70,80]	1926.7297410704869	P11_C3_X(70,80]_Y(70,80]	2	-167.74931001885807	2094.479051089345	-83.87465500942903
11	3	2007	(80,90]	(80,90]	1840.6269168577714	P11_C3_X(80,90]_Y(80,90]	2	-39.62958082988189	1880.2564976876533	-19.814790414940944
11	3	2007	(90,100]	(90,100]	1800.20156131243	P11_C3_X(90,100]_Y(90,100]	2	19.41690305721113	1780.7846582552188	9.708451528605565
11	3	2007	(100,110]	(100,110]	1689.5888758635626	P11_C3_X(100,110]_Y(100,110]	2	4.9338032358487	1684.655072627714	2.46690161792435
11	3	2007	(110,120]	(110,120]	1746.884655376645	P11_C3_X(110,120]_Y(110,120]	2	14.323944878270595	1732.5607104983744	7.1619724391352975
11	3	2007	(120,130]	(120,130]	1026.668749150045	P11_C3_X(120,130]_Y(120,130]	2	5.888732894400164	1020.7800162556448	2.944366447200082
11	4	2007	(120,130]	(120,130]	1109.7874181797872	P11_C4_X(120,130]_Y(120,130]	2	17.029578910832697	1092.7578392689545	8.514789455416349
11	4	2007	(130,140]	(130,140]	1510.7305508168904	P11_C4_X(130,140]_Y(130,140]	2	-0.15915494309206224	1510.8897057599825	-0.07957747154603112
11	4	2007	(140,150]	(140,150]	1771.0762067266132	P11_C4_X(140,150]_Y(140,150]	2	35.49155230949282	1735.5846544171204	17.74577615474641
11	4	2007	(150,160]	(150,160]	1850.0170585001933	P11_C4_X(150,160]_Y(150,160]	2	-86.58028904199114	1936.5973475421845	-43.29014452099557
11	4	2007	(160,170]	(160,170]	1560.6733719591273	P11_C4_X(160,170]_Y(160,170]	2	-14.323944878270595	1574.9973168373979	-7.1619724391352975
11	4	2007	(170,180]	(170,180]	1548.2592863979594	P11_C4_X(170,180]_Y(170,180]	2	-261.01410667070854	1809.273393068668	-130.50705333535427
11	4	2007	(180,190]	(180,190]	1868.638186841945	P11_C4_X(180,190]_Y(180,190]	2	22.12253708977346	1846.5156497521716	11.06126854488673
11	4	2007	(190,200]	(190,200]	2106.5939253575	P11_C4_X(190,200]_Y(190,200]	2	-52.54022981349635	2159.1341551709966	-26.270114906748177
11	4	2007	(200,210]	(200,210]	1567.2186189937815	P11_C4_X(200,210]_Y(200,210]	2	-43.92676429336302	1611.1453832871446	-21.96338214668151
11	4	2007	(210,220]	(210,220]	1647.2536610011184	P11_C4_X(210,220]_Y(210,220]	2	-6.047887837491999	1653.3015488386104	-3.0239439187459993
11	4	2007	(220,230]	(220,230]	1963.7730540751256	P11_C4_X(220,230]_Y(220,230]	2	-56.340849854530916	2020.1139039296565	-28.170424927265458
11	4	2007	(230,240]	(230,240]	1759.8159945028615	P11_C4_X(230,240]_Y(230,240]	2	-91.83240216402373	1851.6483966668852	-45.91620108201187
11	4	2007	(240,250]	(240,250]	1668.2621134892486	P11_C4_X(240,250]_Y(240,250]	2	4.297183463481133	1663.9649300257674	2.1485917317405665
13	1	2007	(0,10]	(0,10]	2086.2427827843394	P13_C1_X(0,10]_Y(0,10]	2	7.241549910681442	2079.001232873658	3.620774955340721
13	1	2007	(10,20]	(10,20]	1877.2086805274437	P13_C1_X(10,20]_Y(10,20]	2	-42.81267969171995	1920.0213602191636	-21.406339845859975
13	1	2007	(20,30]	(20,30]	1737.6218376886966	P13_C1_X(20,30]_Y(20,30]	2	-70.66479473280174	1808.2866324214983	-35.33239736640087
13	1	2007	(30,40]	(30,40]	1865.1702006319726	P13_C1_X(30,40]_Y(30,40]	2	-3.560296076965642	1868.7304967089383	-1.780148038482821
13	1	2007	(40,50]	(40,50]	2154.1621547488057	P13_C1_X(40,50]_Y(40,50]	2	-42.01690497626032	2196.179059725066	-21.00845248813016
13	1	2007	(50,60]	(50,60]	2083.5642050921024	P13_C1_X(50,60]_Y(50,60]	2	18.461973398659666	2065.1022316934427	9.230986699329833
13	1	2007	(60,70]	(60,70]	1787.7874757512623	P13_C1_X(60,70]_Y(60,70]	2	7.002817496043463	1780.7846582552188	3.5014087480217313
13	1	2007	(70,80]	(70,80]	1557.0128082680137	P13_C1_X(70,80]_Y(70,80]	2	50.45211696013098	1506.5606913078827	25.22605848006549
13	1	2007	(80,90]	(80,90]	1804.4987447759113	P13_C1_X(80,90]_Y(80,90]	2	-46.15493349664962	1850.653678272561	-23.07746674832481
13	1	2007	(90,100]	(90,100]	1500.6719584134826	P13_C1_X(90,100]_Y(90,100]	2	-33.422538049298055	1534.0944964627806	-16.711269024649027
13	1	2007	(100,110]	(100,110]	1815.3212809061602	P13_C1_X(100,110]_Y(100,110]	2	3.0239439187462267	1812.297336987414	1.5119719593731134
13	1	2007	(110,120]	(110,120]	1495.4198452914502	P13_C1_X(110,120]_Y(110,120]	2	9.54929658551373	1485.8705487059365	4.774648292756865
13	1	2007	(120,130]	(120,130]	689.4592134740913	P13_C1_X(120,130]_Y(120,130]	2	3.660563691113566	685.7986497829777	1.830281845556783
13	2	2007	(120,130]	(120,130]	765.5352762720173	P13_C2_X(120,130]_Y(120,130]	2	2.705634032562216	762.8296422394551	1.352817016281108
13	2	2007	(130,140]	(130,140]	1958.0355183766628	P13_C2_X(130,140]_Y(130,140]	2	-36.446481968044054	1994.4820003447069	-18.223240984022027
13	2	2007	(140,150]	(140,150]	1603.645206593939	P13_C2_X(140,150]_Y(140,150]	2	27.374650211806056	1576.270556382133	13.687325105903028
13	2	2007	(150,160]	(150,160]	1898.2410062570375	P13_C2_X(150,160]_Y(150,160]	2	-12.25493061807606	1910.4959368751136	-6.12746530903803
13	2	2007	(160,170]	(160,170]	1931.9022767209735	P13_C2_X(160,170]_Y(160,170]	2	13.687325105903028	1918.2149516150705	6.843662552951514
13	2	2007	(170,180]	(170,180]	1740.0409928236934	P13_C2_X(170,180]_Y(170,180]	2	3.0239439187459993	1737.0170489049474	1.5119719593729997
13	2	2007	(180,190]	(180,190]	1584.3874584798198	P13_C2_X(180,190]_Y(180,190]	2	-36.446481968044054	1620.8339404478638	-18.223240984022027
13	2	2007	(190,200]	(190,200]	1872.2987505330586	P13_C2_X(190,200]_Y(190,200]	2	-10.504226244065194	1882.8029767771238	-5.252113122032597
13	2	2007	(200,210]	(200,210]	1586.7747826261982	P13_C2_X(200,210]_Y(200,210]	2	23.395776634508593	1563.3790059916896	11.697888317254296
13	2	2007	(210,220]	(210,220]	1274.7737983865698	P13_C2_X(210,220]_Y(210,220]	2	8.519564103709172	1266.2542342828606	4.259782051854586
13	2	2007	(220,230]	(220,230]	1367.459271045566	P13_C2_X(220,230]_Y(220,230]	2	22.44084697595713	1345.018424069609	11.220423487978564
13	2	2007	(230,240]	(230,240]	1590.7536562034954	P13_C2_X(230,240]_Y(230,240]	2	19.09859317102746	1571.655063032468	9.54929658551373
13	2	2007	(240,250]	(240,250]	1395.3113860866479	P13_C2_X(240,250]_Y(240,250]	2	0.15915494309183487	1395.152231143556	0.07957747154591743
13	3	2007	(0,10]	(0,10]	1434.3043471441622	P13_C3_X(0,10]_Y(0,10]	2	-7.002817496043463	1441.3071646402057	-3.5014087480217313
13	3	2007	(10,20]	(10,20]	1890.124104159351	P13_C3_X(10,20]_Y(10,20]	2	-81.80564074923427	1971.9297449085852	-40.902820374617136
13	3	2007	(20,30]	(20,30]	1906.9945281270918	P13_C3_X(20,30]_Y(20,30]	2	17.347888797016594	1889.6466393300752	8.673944398508297
13	3	2007	(30,40]	(30,40]	2100.526938926837	P13_C3_X(30,40]_Y(30,40]	2	9.23098669933006	2091.295952227507	4.61549334966503
13	3	2007	(40,50]	(40,50]	1844.1283256057932	P13_C3_X(40,50]_Y(40,50]	2	-17.18873385392476	1861.317059459718	-8.59436692696238
13	3	2007	(50,60]	(50,60]	1484.2392105392444	P13_C3_X(50,60]_Y(50,60]	2	2.5464790894702674	1481.692731449774	1.2732395447351337
13	3	2007	(60,70]	(60,70]	1578.5783030569655	P13_C3_X(60,70]_Y(60,70]	2	19.735212943395027	1558.8430901135705	9.867606471697513
13	3	2007	(70,80]	(70,80]	1545.9780655469754	P13_C3_X(70,80]_Y(70,80]	2	14.74835805984867	1531.2297074871267	7.374179029924335
13	3	2007	(80,90]	(80,90]	1708.2100042053144	P13_C3_X(80,90]_Y(80,90]	2	-18.939438227935625	1727.14944243325	-9.469719113967813
13	3	2007	(90,100]	(90,100]	1323.691661695295	P13_C3_X(90,100]_Y(90,100]	2	31.67183367528719	1292.0198280200077	15.835916837643595
13	3	2007	(100,110]	(100,110]	1726.9902874901582	P13_C3_X(100,110]_Y(100,110]	2	-32.308453447654756	1759.298740937813	-16.154226723827378
13	3	2007	(110,120]	(110,120]	1768.8480375233266	P13_C3_X(110,120]_Y(110,120]	2	-15.438029479913894	1784.2860670032405	-7.719014739956947
13	3	2007	(120,130]	(120,130]	1069.362062634446	P13_C3_X(120,130]_Y(120,130]	2	-29.284509528908757	1098.6465721633547	-14.642254764454378
13	4	2007	(120,130]	(120,130]	824.7409151022025	P13_C4_X(120,130]_Y(120,130]	2	-54.590145480520164	879.3310605827227	-27.295072740260082
13	4	2007	(130,140]	(130,140]	1881.052272403113	P13_C4_X(130,140]_Y(130,140]	2	26.101410667070922	1854.950861736042	13.050705333535461
13	4	2007	(140,150]	(140,150]	1696.827242675382	P13_C4_X(140,150]_Y(140,150]	2	-7.002817496043463	1703.8300601714254	-3.5014087480217313
13	4	2007	(150,160]	(150,160]	1498.1254793240123	P13_C4_X(150,160]_Y(150,160]	2	18.461973398659893	1479.6635059253524	9.230986699329947
13	4	2007	(160,170]	(160,170]	1739.9009364737726	P13_C4_X(160,170]_Y(160,170]	2	-33.26338310620622	1773.1643195799788	-16.63169155310311
13	4	2007	(170,180]	(170,180]	1959.308757921398	P13_C4_X(170,180]_Y(170,180]	2	-8.594366926962266	1967.9031248483602	-4.297183463481133
13	4	2007	(180,190]	(180,190]	1988.0298589517613	P13_C4_X(180,190]_Y(180,190]	2	14.323944878270595	1973.7059140734907	7.1619724391352975
13	4	2007	(190,200]	(190,200]	1721.1601906274238	P13_C4_X(190,200]_Y(190,200]	2	37.15011434802932	1684.0100762793945	18.57505717401466
13	4	2007	(200,210]	(200,210]	1681.1536638796922	P13_C4_X(200,210]_Y(200,210]	2	11.936620731892162	1669.2170431478	5.968310365946081
13	4	2007	(210,220]	(210,220]	1947.2607287293415	P13_C4_X(210,220]_Y(210,220]	2	16.233804195373523	1931.026924533968	8.116902097686761
13	4	2007	(220,230]	(220,230]	2031.4536936249542	P13_C4_X(220,230]_Y(220,230]	2	12.25493061807606	2019.1987630068782	6.12746530903803
13	4	2007	(230,240]	(230,240]	1744.7201481505952	P13_C4_X(230,240]_Y(230,240]	2	9.390141642421668	1735.3300065081735	4.695070821210834
13	4	2007	(240,250]	(240,250]	1111.538122553798	P13_C4_X(240,250]_Y(240,250]	2	-2.0690142601947628	1113.6071368139928	-1.0345071300973814
14	1	2007	(0,10]	(0,10]	1849.8897355171243	P14_C1_X(0,10]_Y(0,10]	2	14.101128929346487	1835.7886065877778	7.0505644646732435
14	1	2007	(10,20]	(10,20]	1475.684632348055	P14_C1_X(10,20]_Y(10,20]	2	-70.5056397897099	1546.1902721377649	-35.25281989485495
14	1	2007	(20,30]	(20,30]	1771.7128264989808	P14_C1_X(20,30]_Y(20,30]	2	-109.498600847224	1881.2114273462048	-54.749300423612
14	1	2007	(30,40]	(30,40]	1633.0888710659397	P14_C1_X(30,40]_Y(30,40]	2	-7.639437268411029	1640.7283083343507	-3.8197186342055147
14	1	2007	(40,50]	(40,50]	1840.1494520284932	P14_C1_X(40,50]_Y(40,50]	2	1.5119719593703849	1838.6374800691228	0.7559859796851924
14	1	2007	(50,60]	(50,60]	1704.071975684925	P14_C1_X(50,60]_Y(50,60]	2	-5.888732894400164	1709.9607085793252	-2.944366447200082
14	1	2007	(60,70]	(60,70]	1637.8635193586965	P14_C1_X(60,70]_Y(60,70]	2	15.119719593729997	1622.7437997649665	7.559859796864998
14	1	2007	(70,80]	(70,80]	2293.760138433569	P14_C1_X(70,80]_Y(70,80]	2	-3.3422538049298964	2297.102392238499	-1.6711269024649482
14	1	2007	(80,90]	(80,90]	1779.5368835013783	P14_C1_X(80,90]_Y(80,90]	2	38.39613002091983	1741.1407534804584	19.198065010459914
14	1	2007	(90,100]	(90,100]	1640.8874632774425	P14_C1_X(90,100]_Y(90,100]	2	35.17324242330892	1605.7142208541336	17.58662121165446
14	1	2007	(100,110]	(100,110]	1891.2381887609943	P14_C1_X(100,110]_Y(100,110]	2	15.119719593729997	1876.1184691672643	7.559859796864998
14	1	2007	(110,120]	(110,120]	1969.383265819115	P14_C1_X(110,120]_Y(110,120]	2	-7.545535851986642	1976.9288016711016	-3.772767925993321
14	1	2007	(120,130]	(120,130]	914.0554860665125	P14_C1_X(120,130]_Y(120,130]	2	6.4505498435146364	907.6049362229978	3.2252749217573182
14	2	2007	(120,130]	(120,130]	997.1057184707253	P14_C2_X(120,130]_Y(120,130]	2	-27.533805154898005	1024.6395236256233	-13.766902577449002
14	2	2007	(130,140]	(130,140]	1772.1902913282563	P14_C2_X(130,140]_Y(130,140]	2	-24.82817112233579	1797.018462450592	-12.414085561167894
14	2	2007	(140,150]	(140,150]	1585.1832331952792	P14_C2_X(140,150]_Y(140,150]	2	51.88451144795795	1533.2987217473212	25.942255723978974
14	2	2007	(150,160]	(150,160]	1611.7621086916256	P14_C2_X(150,160]_Y(150,160]	2	8.594366926962266	1603.1677417646633	4.297183463481133
14	2	2007	(160,170]	(160,170]	1654.7339433264374	P14_C2_X(160,170]_Y(160,170]	2	-24.987326065427624	1679.721269391865	-12.493663032713812
14	2	2007	(170,180]	(170,180]	1384.329695013307	P14_C2_X(170,180]_Y(170,180]	2	-3.8197186342056284	1388.1494136475126	-1.9098593171028142
14	2	2007	(180,190]	(180,190]	1566.0846400242517	P14_C2_X(180,190]_Y(180,190]	2	13.528170162811193	1552.5564698614405	6.764085081405597
14	2	2007	(190,200]	(190,200]	1577.2652747764573	P14_C2_X(190,200]_Y(190,200]	2	10.384860036746204	1566.8804147397111	5.192430018373102
14	2	2007	(200,210]	(200,210]	1487.3825206653094	P14_C2_X(200,210]_Y(200,210]	2	-10.185916357881297	1497.5684370231907	-5.092958178940648
14	2	2007	(210,220]	(210,220]	1664.40260611927	P14_C2_X(210,220]_Y(210,220]	2	-13.209860276627296	1677.6124663958974	-6.604930138313648
14	2	2007	(220,230]	(220,230]	1999.3043951203913	P14_C2_X(220,230]_Y(220,230]	2	-24.350706293060057	2023.6551014134513	-12.175353146530028
14	2	2007	(230,240]	(230,240]	2016.9705938035916	P14_C2_X(230,240]_Y(230,240]	2	6.8436625529514	2010.1269312506402	3.4218312764757
14	2	2007	(240,250]	(240,250]	1562.2649213900463	P14_C2_X(240,250]_Y(240,250]	2	11.936620731892162	1550.3283006581541	5.968310365946081
14	3	2007	(0,10]	(0,10]	1800.4068711890186	P14_C3_X(0,10]_Y(0,10]	2	12.020972851730903	1788.3858983372877	6.010486425865452
14	3	2007	(10,20]	(10,20]	1653.1423938955186	P14_C3_X(10,20]_Y(10,20]	2	20.69014260194649	1632.452251293572	10.345071300973245
14	3	2007	(20,30]	(20,30]	1839.67198719922	P14_C3_X(20,30]_Y(20,30]	2	21.00845248813016	1818.6635347110898	10.50422624406508
14	3	2007	(30,40]	(30,40]	1566.5621048535274	P14_C3_X(30,40]_Y(30,40]	2	8.116902097686761	1558.4452027558407	4.058451048843381
14	3	2007	(40,50]	(40,50]	1657.5987323020915	P14_C3_X(40,50]_Y(40,50]	2	-0.15915494309206224	1657.7578872451836	-0.07957747154603112
14	3	2007	(50,60]	(50,60]	1864.9776231508315	P14_C3_X(50,60]_Y(50,60]	2	14.801409707546327	1850.1762134432852	7.4007048537731634
14	3	2007	(60,70]	(60,70]	1641.3649281067183	P14_C3_X(60,70]_Y(60,70]	2	31.99014356147086	1609.3747845452474	15.99507178073543
14	3	2007	(70,80]	(70,80]	1507.674775909526	P14_C3_X(70,80]_Y(70,80]	2	1.1140846016432988	1506.5606913078827	0.5570423008216494
14	3	2007	(80,90]	(80,90]	1740.5184576529691	P14_C3_X(80,90]_Y(80,90]	2	12.57324050425973	1727.9452171487094	6.286620252129865
14	3	2007	(90,100]	(90,100]	1514.7730863714246	P14_C3_X(90,100]_Y(90,100]	2	13.846480048994863	1500.9266063224297	6.9232400244974315
14	3	2007	(100,110]	(100,110]	1409.4761760218266	P14_C3_X(100,110]_Y(100,110]	2	-18.939438227935398	1428.415614249762	-9.469719113967699
14	3	2007	(110,120]	(110,120]	1605.077601081766	P14_C3_X(110,120]_Y(110,120]	2	-38.83380611442249	1643.9114071961885	-19.416903057211243
14	3	2007	(120,130]	(120,130]	1032.7564257233098	P14_C3_X(120,130]_Y(120,130]	2	-23.873241463784325	1056.6296671870941	-11.936620731892162
14	4	2007	(120,130]	(120,130]	1158.8071406520912	P14_C4_X(120,130]_Y(120,130]	2	1.2732395447351337	1157.533901107356	0.6366197723675668
14	4	2007	(130,140]	(130,140]	1771.0762067266132	P14_C4_X(130,140]_Y(130,140]	2	-102.49578335118053	1873.5719900777938	-51.24789167559027
